2025-08-25 09:20:48.207 [trace] #1: https://main.vscode-cdn.net/extensions/chat.json - begin GET {}
2025-08-25 09:20:48.515 [trace] #1: https://main.vscode-cdn.net/extensions/chat.json - end GET 200 {"accept-ranges":"bytes","cache-control":"max-age=3600","content-length":"1701","content-type":"application/json","cross-origin-resource-policy":"cross-origin","date":"Mon, 25 Aug 2025 15:19:49 GMT","etag":"\"0x8DDDFE05D61BAC1\"","last-modified":"Wed, 20 Aug 2025 11:54:48 GMT","vary":"Origin","x-azure-ref":"20250825T151949Z-1698d4695d8bssgkhC1BN15h4s0000000d1g000000009hcz","x-cache":"TCP_HIT","x-fd-int-roxy-purgeid":"3","x-ms-request-id":"8afaa6d7-601e-00a0-37be-15aa86000000","x-ms-version":"2018-03-28"}
2025-08-25 09:21:02.962 [trace] #2: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/codescansf/codescan-vscode/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.964 [trace] #3: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/ms-playwright/playwright/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.965 [trace] #4: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/redhat/java/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.966 [trace] #5: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/visualstudioexptteam/intellicode-api-usage-examples/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.967 [trace] #6: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/visualstudioexptteam/vscodeintellicode/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.968 [trace] #7: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-gradle/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.969 [trace] #8: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-java-debug/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.969 [trace] #9: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-java-dependency/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.970 [trace] #10: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-java-pack/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.971 [trace] #11: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-java-test/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:02.975 [trace] #12: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-maven/latest - begin GET {"X-Market-Client-Id":"VSCode 1.103.2","User-Agent":"VSCode 1.103.2 (Code)","X-Market-User-Id":"2dd70628-c65b-4deb-b15b-2fdf384a35ff","VSCode-SessionId":"3f014fbfd8b1ef2973a6e4bb1fa2e9a2e88f6956be351ccfba54d0b1ab4d0132","Content-Type":"application/json","Accept":"application/json;api-version=7.2-preview","Accept-Encoding":"gzip"}
2025-08-25 09:21:03.148 [trace] #2: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/codescansf/codescan-vscode/latest - end GET 200 {"access-control-expose-headers":"Request-Context","activityid":"555c369d-63ad-4ce7-a740-d3aac34b89d2","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_MISS","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: FAB9ADD024A341A3B42494B108782C73 Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"3e1e2cdb-12bc-40fd-b9df-77e0800ea238","x-tfs-session":"555c369d-63ad-4ce7-a740-d3aac34b89d2","x-vss-e2eid":"555c369d-63ad-4ce7-a740-d3aac34b89d2","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.155 [trace] #3: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/ms-playwright/playwright/latest - end GET 200 {"access-control-allow-headers":"authorization","access-control-allow-methods":"OPTIONS,GET,POST,PATCH,PUT,DELETE","access-control-allow-origin":"*","access-control-expose-headers":"ActivityId,X-TFS-Session,X-MS-ContinuationToken,X-VSS-GlobalMessage,ETag,Server,X-MSEdge-Ref,X-TFS-ProcessId,X-VSS-E2EID, Request-Context","access-control-max-age":"3600","activityid":"7be7e1ff-88f4-4a94-8902-6d20bac8b99d","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_HIT","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: CC45C57FE7EA435DACB48FE5E58E2CC1 Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"2964b723-e14f-4d39-8c93-13a94894076d","x-tfs-session":"7be7e1ff-88f4-4a94-8902-6d20bac8b99d","x-vss-e2eid":"7be7e1ff-88f4-4a94-8902-6d20bac8b99d","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.158 [trace] #5: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/visualstudioexptteam/intellicode-api-usage-examples/latest - end GET 200 {"access-control-allow-headers":"authorization","access-control-allow-methods":"OPTIONS,GET,POST,PATCH,PUT,DELETE","access-control-allow-origin":"*","access-control-expose-headers":"ActivityId,X-TFS-Session,X-MS-ContinuationToken,X-VSS-GlobalMessage,ETag,Server,X-MSEdge-Ref,X-TFS-ProcessId,X-VSS-E2EID, Request-Context","access-control-max-age":"3600","activityid":"6fa9d03c-bc7c-4fd2-9128-7bb0d77a5eaa","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_HIT","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: 1403D05EF4D1487DB188B89276441FE3 Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"9991761f-ae92-4d90-b0d1-074cdc8501d7","x-tfs-session":"6fa9d03c-bc7c-4fd2-9128-7bb0d77a5eaa","x-vss-e2eid":"6fa9d03c-bc7c-4fd2-9128-7bb0d77a5eaa","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.159 [trace] #6: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/visualstudioexptteam/vscodeintellicode/latest - end GET 200 {"access-control-allow-headers":"authorization","access-control-allow-methods":"OPTIONS,GET,POST,PATCH,PUT,DELETE","access-control-allow-origin":"*","access-control-expose-headers":"ActivityId,X-TFS-Session,X-MS-ContinuationToken,X-VSS-GlobalMessage,ETag,Server,X-MSEdge-Ref,X-TFS-ProcessId,X-VSS-E2EID, Request-Context","access-control-max-age":"3600","activityid":"06198853-33fd-40a2-aea7-f344bd0ff3df","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_HIT","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: D187047EB83C4167B26849B88776AF66 Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"156e3dbe-b69c-465d-b2e7-1e1efbe98192","x-tfs-session":"06198853-33fd-40a2-aea7-f344bd0ff3df","x-vss-e2eid":"06198853-33fd-40a2-aea7-f344bd0ff3df","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.160 [trace] #7: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-gradle/latest - end GET 200 {"access-control-expose-headers":"Request-Context","activityid":"92f9b33f-300b-4632-b9c0-bb38a5fd84aa","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_MISS","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: C33A4235A37C43D6B81039FFE6FE0BFF Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"6e652ec7-2446-43e5-a920-8734856636d1","x-tfs-session":"92f9b33f-300b-4632-b9c0-bb38a5fd84aa","x-vss-e2eid":"92f9b33f-300b-4632-b9c0-bb38a5fd84aa","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.162 [trace] #4: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/redhat/java/latest - end GET 200 {"access-control-allow-headers":"authorization","access-control-allow-methods":"OPTIONS,GET,POST,PATCH,PUT,DELETE","access-control-allow-origin":"*","access-control-expose-headers":"ActivityId,X-TFS-Session,X-MS-ContinuationToken,X-VSS-GlobalMessage,ETag,Server,X-MSEdge-Ref,X-TFS-ProcessId,X-VSS-E2EID, Request-Context","access-control-max-age":"3600","activityid":"066a4054-a99e-47ba-8752-e5e5361d30ee","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_HIT","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: A02C7DBF2D6E46E3A61704DAD4E01ABB Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"1071fdf3-0388-4e5a-ac48-ebe8042b113b","x-tfs-session":"066a4054-a99e-47ba-8752-e5e5361d30ee","x-vss-e2eid":"066a4054-a99e-47ba-8752-e5e5361d30ee","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.164 [trace] #8: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-java-debug/latest - end GET 200 {"access-control-allow-headers":"authorization","access-control-allow-methods":"OPTIONS,GET,POST,PATCH,PUT,DELETE","access-control-allow-origin":"*","access-control-expose-headers":"ActivityId,X-TFS-Session,X-MS-ContinuationToken,X-VSS-GlobalMessage,ETag,Server,X-MSEdge-Ref,X-TFS-ProcessId,X-VSS-E2EID, Request-Context","access-control-max-age":"3600","activityid":"861f8846-b5f0-4a96-836d-5b69b1f4005b","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_HIT","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: 70C5273C0DB44D4C980B18242255A7F0 Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"92f655f0-ec8e-49c4-abd6-225f1ff2a476","x-tfs-session":"861f8846-b5f0-4a96-836d-5b69b1f4005b","x-vss-e2eid":"861f8846-b5f0-4a96-836d-5b69b1f4005b","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.259 [trace] #9: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-java-dependency/latest - end GET 200 {"access-control-allow-headers":"authorization","access-control-allow-methods":"OPTIONS,GET,POST,PATCH,PUT,DELETE","access-control-allow-origin":"*","access-control-expose-headers":"ActivityId,X-TFS-Session,X-MS-ContinuationToken,X-VSS-GlobalMessage,ETag,Server,X-MSEdge-Ref,X-TFS-ProcessId,X-VSS-E2EID, Request-Context","access-control-max-age":"3600","activityid":"9d63734e-8435-4df0-b5aa-cb1c5f241fc5","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_HIT","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: 0618A698D8E34252900AB8C6CF6FE96B Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"9e6f2418-484b-4451-8b31-1336cd21caad","x-tfs-session":"9d63734e-8435-4df0-b5aa-cb1c5f241fc5","x-vss-e2eid":"9d63734e-8435-4df0-b5aa-cb1c5f241fc5","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.260 [trace] #10: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-java-pack/latest - end GET 200 {"access-control-allow-headers":"authorization","access-control-allow-methods":"OPTIONS,GET,POST,PATCH,PUT,DELETE","access-control-allow-origin":"*","access-control-expose-headers":"ActivityId,X-TFS-Session,X-MS-ContinuationToken,X-VSS-GlobalMessage,ETag,Server,X-MSEdge-Ref,X-TFS-ProcessId,X-VSS-E2EID, Request-Context","access-control-max-age":"3600","activityid":"949566fc-6d4c-4840-92e0-ebf4b04633d7","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_HIT","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: A13C96287AC844C3939BD83BAD096F1A Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"54cffb76-f9e2-4107-9fbe-0ef38759dfe4","x-tfs-session":"949566fc-6d4c-4840-92e0-ebf4b04633d7","x-vss-e2eid":"949566fc-6d4c-4840-92e0-ebf4b04633d7","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
2025-08-25 09:21:03.261 [trace] #11: https://marketplace.visualstudio.com/_apis/public/gallery/vscode/vscjava/vscode-java-test/latest - end GET 200 {"access-control-allow-headers":"authorization","access-control-allow-methods":"OPTIONS,GET,POST,PATCH,PUT,DELETE","access-control-allow-origin":"*","access-control-expose-headers":"ActivityId,X-TFS-Session,X-MS-ContinuationToken,X-VSS-GlobalMessage,ETag,Server,X-MSEdge-Ref,X-TFS-ProcessId,X-VSS-E2EID, Request-Context","access-control-max-age":"3600","activityid":"c774dac0-00bb-461a-83ed-eba1d98b8486","cache-control":"public, max-age=1200, stale-while-revalidate=300, stale-if-error=600","content-encoding":"br","content-type":"application/json; charset=utf-8; api-version=7.2-preview.1","date":"Mon, 25 Aug 2025 15:19:51 GMT","p3p":"CP=\"CAO DSP COR ADMa DEV CONo TELo CUR PSA PSD TAI IVDo OUR SAMi BUS DEM NAV STA UNI COM INT PHY ONL FIN PUR LOC CNT\"","request-context":"appId=cid-v1:84715e31-583a-4723-a46d-946169b2f4a8","x-cache":"TCP_HIT","x-ccc":"US","x-cid":"7","x-content-type-options":"nosniff","x-msedge-ref":"Ref A: 941E9D89DCF844A5A9BF6839B9A2C13A Ref B: MIA301000105045 Ref C: 2025-08-25T15:19:51Z","x-tfs-processid":"665fa33f-2773-4d0e-b4c0-7168b3d7d991","x-tfs-session":"c774dac0-00bb-461a-83ed-eba1d98b8486","x-vss-e2eid":"c774dac0-00bb-461a-83ed-eba1d98b8486","x-vss-senderdeploymentid":"2663b13f-50e3-a655-a159-22f6f4725fab"}
